C=CC(=O)O[C@H](COCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C
0,C,-4.798383145750453,-1.268513810479434,-5.930908277645904
1,C,-4.13292941509582,-0.6497617386965651,-4.947476682599783
2,C,-2.816368244189411,-0.023473173806582044,-5.191831754764623
3,O,-2.2744200682537405,0.0938290998012687,-6.277626294615997
4,O,-2.344164371037075,0.38249790342460194,-4.001317404805105
5,C,-1.0593372148152838,1.0274253050099067,-3.9656075931240533
6,C,0.0743419667688742,0.021607835997016225,-4.224840951592624
7,O,0.11300665253830218,-1.0310292194341595,-3.2622971024483918
8,C,0.9757787027999834,-2.086928567874381,-3.6685863504782192
9,C,1.3208132955240692,-2.965258278973013,-2.470791438020973
10,C,2.001719261555942,-2.233029411996822,-1.306270985583372
11,C,3.185283040599235,-1.3635355119758976,-1.736258656533979
12,C,4.042067520977553,-0.9346354308394249,-0.5434046679637701
13,C,5.021723174990861,0.16967426874907016,-0.9481985699237598
14,C,6.093333692594415,0.46929259219961383,0.10107532386129382
15,C,5.577418081492958,0.8851445491213197,1.4820248374025558
16,C,4.815803032916625,2.2195619472463357,1.4917077228824878
17,C,3.343278857288668,2.084629925985076,1.8953052419582523
18,C,3.167039941113,1.6520356579558868,3.354715733310522
19,C,1.7080926601793718,1.430871312019109,3.7640387530593045
20,C,1.0560604600938013,0.2604430678658024,3.026427570779483
21,C,-0.3232887319265341,-0.11784727147478935,3.57287045419122
22,C,-0.3509387214830185,-0.6249041516237346,5.0186572712678705
23,C,0.5223435169924144,-1.8494528853747767,5.256805772698898
24,C,-0.942869637438319,1.7739501231768127,-2.630853292202742
25,O,-1.0923971047504228,0.9207781788539696,-1.509519889118018
26,P,-2.4441609389829377,1.07490647669582,-0.6485527038254695
27,O,-2.451147600110166,2.390113874059377,0.08464460770745992
28,O,-3.668277862491696,0.6654855938696219,-1.4325984731339212
29,O,-2.1876049450561714,-0.07523083601472333,0.46661652456541125
30,C,-3.341015145485435,-0.6492208309768862,1.0506208150101268
31,C,-4.279442684846259,0.39193791805553485,1.685219461166728
32,N,-5.79425743896458,0.11494330259988579,1.4776137248822578
33,C,-6.135687149003681,0.26916015755584277,-0.010102523171858703
34,C,-6.186086204359881,-1.2559477814882025,1.9704388390662368
35,C,-6.557850487093274,1.1853879838340626,2.244681137672385
36,H,-4.3906665183202955,-1.3362488756215205,-6.934044730988921
37,H,-5.763208377560564,-1.728951252548671,-5.741986161166827
38,H,-4.519039065311267,-0.5809193630572359,-3.9370424339688372
39,H,-1.0277393084748891,1.7850349876664282,-4.7605667154591185
40,H,-0.050545504216122986,-0.42235004147652755,-5.21804236179822
41,H,1.0386181658857836,0.5394389438445931,-4.205348179011
42,H,1.8912466669120556,-1.6919625242087075,-4.125831248428677
43,H,0.45744192694985875,-2.6871588354199387,-4.424661272238998
44,H,1.9676859484334581,-3.7825443838956834,-2.811366866491618
45,H,0.40055106293725196,-3.421232289857816,-2.0838217879113823
46,H,1.2661739307031423,-1.6024615395772577,-0.7903073315205502
47,H,2.3327361038653236,-2.9852169118278935,-0.5784056416575909
48,H,2.809206618429058,-0.4714066402454431,-2.251003299637319
49,H,3.814198605624573,-1.907120679270757,-2.4529756696077185
50,H,4.589577098324507,-1.8024030069566923,-0.15841155051962585
51,H,3.3949777346510244,-0.5798429178814055,0.26340175920674547
52,H,4.461388332183658,1.0814638695562275,-1.1837430173340586
53,H,5.533772289707671,-0.12229738317489405,-1.8747459791539622
54,H,6.721538475438252,-0.42426958992758185,0.22462646649398246
55,H,6.758614943761442,1.2512482975223627,-0.28620145022977245
56,H,4.983647660937648,0.06845733721614852,1.905548349861173
57,H,6.453155387734234,0.991584104548716,2.138219849231348
58,H,4.876859012463252,2.7072162383820073,0.5120950557937728
59,H,5.306888520756607,2.901374529154414,2.199013627046058
60,H,2.8480888612855195,1.3897779869246494,1.2140835831726555
61,H,2.8500826405182766,3.0526564814603714,1.7569272690594806
62,H,3.726869404702854,0.7325733120158289,3.5574630087175194
63,H,3.5959576574527854,2.423730496876349,4.006838663589033
64,H,1.7073349401220201,1.2382283018671059,4.840509157226864
65,H,1.1307384462527519,2.347406272121775,3.601128774510803
66,H,1.7161222162291316,-0.6146128874101363,3.0441301261965474
67,H,0.9301555280596442,0.5246291436730758,1.9686781613221591
68,H,-0.9936895948371605,0.7457679414182867,3.4924794301903885
69,H,-0.7462116142247459,-0.8954844277901027,2.924871247180734
70,H,-1.3867093285649568,-0.8849420841288428,5.272760574041055
71,H,-0.06107712261311862,0.17122957979986372,5.712760166531603
72,H,0.2654817165574595,-2.6563398330437495,4.558407974321393
73,H,1.5854286253439536,-1.60929353689756,5.141347944756787
74,H,0.37302118741362866,-2.227280844292165,6.276206763359454
75,H,0.03724673786079218,2.2580871757246963,-2.556389389337545
76,H,-1.6985107330359106,2.568829585004637,-2.598244311665211
77,H,-2.999339520536217,-1.3252434439346845,1.8392672987997
78,H,-3.818658479464107,-1.2803879844861725,0.2990108295247676
79,H,-4.121235319694048,0.38288393261330084,2.771932506276698
80,H,-4.118934795376883,1.4170490274068608,1.35696990366855
81,H,-5.83622733911442,1.269881863290029,-0.3362913098480657
82,H,-5.650838768900168,-0.5280515370389371,-0.5762477336798623
83,H,-7.221694283649572,0.15516739385653935,-0.1080477190374223
84,H,-5.69728458592233,-2.017228731679652,1.3588308819549688
85,H,-5.882737085783427,-1.3518009249454668,3.0147977794420098
86,H,-7.272132861761077,-1.355138523797863,1.886882624496046
87,H,-6.27437829991417,2.1671051721861776,1.8564890733948243
