OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
0,O,-0.5382364063772609,-0.27159723825471954,-0.8501252893543794
1,C,0.25558311491237873,0.08220664316992639,0.2968835274415056
2,C,0.9683912039427944,1.3981923237796747,-0.11177107971950673
3,N,0.11521146259378535,2.567011954751025,-0.1392111929891583
4,C,-0.927937896515627,2.8353321741074358,-0.9679703160485938
5,N,-1.405011629661791,4.0287399435154985,-0.6967066268465439
6,C,-0.6000456737415483,4.458922576743773,0.3183182362581091
7,N,0.35600164322958794,3.602455288410815,0.6902365695882513
8,C,1.3611215364516802,-0.9927225388086065,0.48545840163906095
9,N,0.852800683300711,-2.2986015422615607,0.8513282867701143
10,C,1.067601574778189,-2.993083143681076,1.9985708404200861
11,N,0.41804111916656506,-4.132529922339342,1.9448403734463957
12,C,-0.18885049744523497,-4.0864887573772295,0.7220707985598513
13,N,0.04874921427307902,-2.9784532362848846,0.013097831815430911
14,C,-0.5890814087766635,0.2100283186804514,1.5700232458243852
15,C,-0.09126871511533516,0.8760048002780287,2.7082998792314026
16,C,-0.8563970810005146,0.9735738718241266,3.8742712637239802
17,C,-2.1192744920338256,0.3983494915437469,3.921804399075904
18,F,-2.8447134617870806,0.49164352577550235,5.043211501959737
19,C,-2.6328022064721615,-0.2759350537130459,2.827522605528514
20,C,-1.8682039936521952,-0.36621494003489463,1.6687047664325474
21,F,-2.381920118323184,-1.0526758750437473,0.6384144384703727
22,H,-0.8970065996818416,-1.1750495758173527,-0.6934963158011578
23,H,1.8017894492851025,1.623821735574473,0.5654302582451226
24,H,1.3889229857526977,1.3108843953519629,-1.1222332074500072
25,H,-1.2892514869956506,2.1498194035328035,-1.7228293764322793
26,H,-0.7122092057837531,5.423823824263122,0.7959837560790772
27,H,2.075988241521635,-0.6947131439226432,1.2621819121352915
28,H,1.918158840240354,-1.1411861264650092,-0.44834669168557123
29,H,1.6795539476482504,-2.6405476222920647,2.817172500018649
30,H,-0.8196071322176164,-4.879628024056404,0.3403938597119748
31,H,0.8890258346641935,1.3493790346554786,2.7071184453162394
32,H,-0.4768821917258153,1.5021427442410944,4.744259282728687
33,H,-3.615290070698865,-0.731238629968762,2.873115908072466
