CCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC
0,C,-8.179078618277297,-4.668244801554852,3.2257624981808353
1,C,-7.736675905077159,-3.743854403561062,2.1015084480691355
2,C,-6.21679412436359,-3.6306394631046564,1.9668940248751936
3,C,-5.551846342679699,-4.93793675178422,1.5278592045114276
4,C,-4.050871887322032,-4.744620159393033,1.2998321893801448
5,C,-3.3912616453855957,-6.033663417736453,0.805650426209088
6,C,-1.9016395197904126,-5.822098096308072,0.5253810194126026
7,C,-1.2626022537226576,-7.073653164294342,-0.07906368587317665
8,C,0.21017985758345792,-6.894660155022738,-0.455929159420891
9,C,0.5538231230187354,-5.76861288570428,-1.4415422456738824
10,C,0.014877487870785291,-5.938398955065193,-2.869045103234473
11,C,-1.4168935740026947,-5.460764280925949,-3.1265185123222143
12,C,-1.606048623466799,-3.948055437508354,-2.9776890048721727
13,C,-3.085279214799354,-3.5738135419229526,-3.106813955723342
14,C,-3.3648754081234857,-2.0686450069432145,-3.019253588584913
15,C,-2.954024192956657,-1.4342911487210825,-1.689106643065751
16,C,-1.535841649230223,-0.8959165344250674,-1.6853959079705014
17,O,-0.907418548369085,-0.6077191476181217,-2.6983357846068596
18,N,-1.0249268286887208,-0.6906103074124337,-0.4202373784427531
19,C,0.26810328260968125,-0.0074319456281527994,-0.22556433135546644
20,C,0.15923243804013906,1.5099209588255451,-0.48437179581420486
21,O,0.11502278543689917,1.8293219740198794,-1.8734617301887129
22,C,0.8449522550936762,-0.3108912282471281,1.1784542488582888
23,O,1.0785411368778435,-1.72106252499508,1.300584010707488
24,C,-0.057252619288519914,0.1166989685236673,2.349123681206696
25,C,0.7320447735963469,0.31232152879065056,3.6531329903678804
26,C,1.4402760257034755,1.6705891775199284,3.681645171323663
27,C,2.2913481804721796,1.8576432637734026,4.935942521860892
28,C,2.749132002150105,3.302943576597729,5.177654668463116
29,C,3.6304172462484052,3.915783732343225,4.082018245501557
30,C,2.8331062947525365,4.62805170946078,2.98427460338116
31,C,3.752708690175754,5.3271444648290185,1.9784368960410268
32,C,2.9425745493272975,5.903623311065586,0.8140190313195137
33,C,3.8024129008890264,6.6066336258817495,-0.24035509215556772
34,C,4.32217292260289,7.969583563983575,0.22427499007648358
35,C,5.197133139059561,8.680032521069833,-0.8151882370713417
36,C,4.549807941846808,8.932004364403987,-2.1813232680250874
37,C,3.2661429564646243,9.75937678312643,-2.103599933002522
38,C,2.7172933210088974,10.060852648463793,-3.4901383195519893
39,H,-9.270409534194226,-4.65222579306238,3.3173602251194168
40,H,-7.8767830188125805,-5.701495195277443,3.03700259556827
41,H,-7.7518644700513475,-4.351287172300041,4.182192052172844
42,H,-8.171282042258486,-4.083718551518834,1.1549145406629744
43,H,-8.143902738516061,-2.74336481782587,2.2936552137899144
44,H,-5.787309419206308,-3.293767412176493,2.9180723840836693
